date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,total_sales
2015-08-27,0.0,0.0,1.0,1936.0,0.0,352.645,23.0,646.0,686.0,129.752,102.0,137.794,2067.0,32.0,1.0,27.0,33.0,1.0,143.0,29.0,15.0,11.0,93.0,2.0,340.109,122.0,4.0,10.0,240.865,87.657,2140.069,0.0,16.561,9429.452
2015-08-28,2.0,0.0,4.0,2164.0,0.0,382.619,41.0,731.0,713.0,157.366,146.0,171.0,2313.0,28.0,1.0,20.0,52.0,0.0,171.0,9.0,8.0,2.0,159.0,2.0,528.667,131.0,3.0,4.0,342.703,105.088,2401.029,1.0,41.889,10833.361
2015-08-29,5.0,0.0,3.0,2137.0,0.0,423.59,11.0,646.0,669.0,157.536,172.0,187.702,2418.0,10.0,2.0,25.0,3.0,0.0,172.0,9.0,3.0,7.0,144.0,0.0,279.925,130.0,4.0,10.0,260.66998,95.405,2426.404,1.0,29.220999,10436.452979
2015-08-30,1.0,0.0,1.0,855.0,0.0,136.302,7.0,248.0,297.0,67.267,69.0,44.0,869.0,2.0,0.0,4.0,10.0,0.0,87.0,9.0,7.0,0.0,0.0,0.0,86.641,109.0,2.0,1.0,143.293,48.393,1100.327,0.0,9.337,4212.560000000001
2015-08-31,6.0,0.0,3.0,2030.0,0.0,460.467,11.0,733.0,769.0,118.981,131.0,105.0,2454.0,18.0,4.0,25.0,33.0,0.0,172.0,32.0,2.0,14.0,83.0,3.0,208.39,187.0,6.0,15.0,222.188,94.808,2356.222,2.0,23.18,10316.236
2015-09-01,1.0,0.0,1.0,2397.0,0.0,426.456,25.0,761.0,679.0,167.789,135.0,119.52,2517.0,30.0,5.0,21.0,20.0,0.0,186.0,18.0,12.0,7.0,62.0,1.0,206.693,233.0,12.0,12.0,306.964,95.436,2347.307,0.0,18.507,10822.672
2015-09-02,4.0,0.0,4.0,2708.0,0.0,509.943,23.0,1132.0,819.0,170.332,183.0,116.0,3066.0,26.0,0.0,19.0,24.0,1.0,208.0,22.0,17.0,7.0,112.0,2.0,341.532,226.0,6.0,18.0,323.676,107.954,3938.1821,0.0,42.535,14173.1541
2015-09-03,2.0,0.0,3.0,2302.0,0.0,446.004,20.0,864.0,804.0,174.189,147.0,122.0,2571.0,30.0,5.0,37.0,45.0,0.0,202.0,18.0,6.0,8.0,155.0,0.0,330.592,177.0,5.0,13.0,293.203,125.456,2590.626,0.0,26.82,11520.89
2015-09-04,0.0,0.0,3.0,2503.0,0.0,342.379,26.0,769.0,798.0,158.406,177.0,157.0,2840.0,14.0,1.0,48.0,13.0,0.0,181.0,8.0,8.0,7.0,217.0,3.0,734.12604,158.0,6.0,12.0,481.573,104.045,2358.388,1.0,45.296,12174.21304
2015-09-05,4.0,0.0,2.0,2553.0,0.0,405.524,20.0,714.0,768.0,153.588,148.0,135.0,2430.0,23.0,4.0,17.0,10.0,0.0,219.0,6.0,4.0,10.0,182.0,2.0,230.404,188.0,3.0,11.0,262.91,93.576996,2441.244,0.0,38.262,11074.508996
2015-09-06,0.0,0.0,0.0,902.0,0.0,159.45999,11.0,278.0,364.0,70.177,76.0,54.0,1067.0,4.0,0.0,6.0,3.0,0.0,83.0,5.0,2.0,0.0,0.0,2.0,180.008,72.0,5.0,6.0,125.522,46.545998,1085.965,0.0,18.229,4625.906988
2015-09-07,2.0,0.0,5.0,2205.0,0.0,357.784,19.0,700.0,728.0,135.038,148.0,130.0,2477.0,20.0,0.0,29.0,20.0,0.0,168.0,21.0,10.0,5.0,76.0,3.0,234.194,149.0,6.0,10.0,224.778,104.615,2477.844,0.0,15.530001,10478.783001
2015-09-08,5.0,0.0,1.0,2093.0,0.0,364.3,15.0,636.0,663.0,167.188,144.0,128.546,2406.0,20.0,0.0,6.0,26.0,0.0,169.0,25.0,11.0,11.0,86.0,2.0,227.826,164.0,6.0,4.0,264.995,97.479996,2444.229,1.0,22.534,10206.097996
2015-09-09,6.0,0.0,2.0,2687.0,0.0,503.954,9.0,846.0,788.0,136.672,167.0,155.504,2627.0,23.0,5.0,11.0,52.0,0.0,193.0,25.0,28.0,12.0,87.0,2.0,387.064,161.0,5.0,17.0,327.263,117.682,3617.743,0.0,41.533,13034.415
2015-09-10,3.0,0.0,3.0,2008.0,0.0,390.315,11.0,627.0,634.0,137.038,101.0,118.0,2047.0,26.0,4.0,46.0,33.0,0.0,140.0,7.0,5.0,14.0,86.0,2.0,259.98,133.0,7.0,11.0,252.461,87.12,1723.801,0.0,24.843,8938.558
2015-09-11,7.0,0.0,4.0,2509.0,0.0,402.269,21.0,720.0,760.0,155.95,143.0,160.0,2263.0,28.0,1.0,2.0,27.0,0.0,160.0,17.0,14.0,9.0,216.0,5.0,804.343,139.0,3.0,8.0,511.376,132.831,2218.786,0.0,45.428,11479.983
2015-09-12,3.0,0.0,2.0,2476.0,0.0,408.914,12.0,588.0,805.0,151.457,167.0,130.0,2443.0,18.0,1.0,29.0,7.0,0.0,177.0,17.0,11.0,6.0,157.0,1.0,392.086,164.0,7.0,16.0,318.433,84.954,2549.697,3.0,29.201,11171.741999999998
2015-09-13,2.0,0.0,2.0,991.0,0.0,158.196,7.0,217.0,375.0,75.011,83.0,47.029,969.0,3.0,1.0,6.0,3.0,0.0,69.0,8.0,1.0,1.0,0.0,2.0,129.313,56.0,3.0,0.0,139.81,45.571,1168.567,0.0,17.81,4578.307
2015-09-14,3.0,0.0,2.0,2398.0,0.0,424.764,19.0,680.0,674.0,195.367,162.0,117.0,2349.0,22.0,2.0,15.0,18.0,0.0,209.0,19.0,9.0,13.0,81.0,3.0,281.81702,162.0,2.0,21.0,322.712,98.0,2709.902,0.0,21.417,11030.97902
2015-09-15,8.0,0.0,4.0,1941.0,0.0,350.998,19.0,648.0,677.0,157.723,122.0,147.0,2305.0,22.0,3.0,12.0,7.0,0.0,159.0,19.0,6.0,21.0,85.0,1.0,229.324,132.0,5.0,9.0,279.631,118.798004,2070.862,0.0,25.168001,9576.504005
2015-09-16,5.0,0.0,2.0,2375.0,0.0,472.275,28.0,765.0,881.0,189.171,158.0,139.0,2644.0,31.0,3.0,29.0,7.0,0.0,165.0,19.0,24.0,6.0,115.0,0.0,365.056,157.0,0.0,16.0,299.724,125.931,3987.614,0.0,30.311,13034.082
2015-09-17,5.0,0.0,6.0,2144.0,0.0,377.051,15.0,828.0,563.0,148.016,116.0,88.0,2140.0,27.0,2.0,34.0,12.0,0.0,160.0,15.0,8.0,8.0,74.0,1.0,211.56801,166.0,1.0,12.0,234.169,94.018,2013.198,0.0,13.786,9511.80601
2015-09-18,4.0,0.0,1.0,2573.0,0.0,475.707,17.0,779.0,735.0,194.527,148.0,127.0,2537.0,26.0,1.0,18.0,36.0,0.0,164.0,11.0,11.0,4.0,142.0,6.0,630.349,160.0,2.0,5.0,433.792,137.378,2381.875,3.0,32.586,11792.214
2015-09-19,5.0,0.0,0.0,2475.0,0.0,428.857,9.0,660.0,810.0,208.675,176.0,153.0,2360.0,27.0,5.0,10.0,38.0,0.0,172.0,21.0,6.0,0.0,184.0,2.0,408.483,178.0,3.0,9.0,340.905,104.16,2797.494,1.0,27.442,11615.016
2015-09-20,0.0,0.0,1.0,1100.0,0.0,144.183,5.0,233.0,321.0,47.017,82.0,60.0,997.0,6.0,0.0,8.0,17.0,0.0,89.0,15.0,2.0,2.0,0.0,5.0,131.956,78.0,3.0,5.0,166.426,43.767998,1220.831,0.0,11.656,4794.836998
2015-09-21,3.0,0.0,0.0,2206.0,0.0,482.581,7.0,724.0,591.0,191.021,148.0,106.101,2311.0,20.0,1.0,13.0,25.0,0.0,176.0,25.0,8.0,1.0,78.0,1.0,271.36398,204.0,3.0,16.0,317.619,63.768,2211.999,0.0,29.638,10232.090979999999
2015-09-22,9.0,0.0,4.0,2165.0,0.0,425.857,22.0,718.0,711.0,166.187,152.0,124.0,2378.0,22.0,1.0,56.0,29.0,0.0,174.0,17.0,5.0,3.0,86.0,3.0,248.082,149.0,2.0,7.0,299.657,58.920998,2398.699,0.0,24.956,10450.358998
2015-09-23,1.0,0.0,3.0,2095.0,0.0,446.344,22.0,779.0,755.0,173.906,167.0,125.093,2412.0,16.0,2.0,38.0,16.0,0.0,173.0,12.0,5.0,4.0,85.0,1.0,286.525,160.0,0.0,14.0,313.466,106.951996,4002.788,0.0,32.234,12246.307996000001
2015-09-24,1.0,0.0,1.0,2026.0,0.0,365.848,14.0,747.0,675.0,145.804,111.0,111.0,2129.0,32.0,2.0,27.0,37.0,0.0,174.0,28.0,10.0,10.0,110.0,5.0,224.178,169.0,2.0,9.0,278.766,60.315,2292.331,0.0,32.098,9828.339999999998
2015-09-25,1.0,0.0,4.0,2305.0,0.0,463.919,33.0,776.0,707.0,226.753,160.0,150.0,2456.0,25.0,1.0,18.0,40.0,0.0,160.0,20.0,5.0,11.0,195.0,2.0,554.52,157.0,3.0,21.0,459.689,115.765,2367.648,1.0,48.22,11486.513999999997
2015-09-26,3.0,0.0,7.0,2730.0,0.0,438.352,10.0,686.0,779.0,176.28,202.0,146.346,2495.0,29.0,1.0,15.0,36.0,0.0,202.0,25.0,8.0,10.0,170.0,3.0,253.871,173.0,1.0,9.0,325.254,78.262,2772.667,0.0,22.646,11804.678
2015-09-27,1.0,0.0,1.0,1115.0,0.0,188.996,5.0,327.0,423.0,95.747,82.0,51.0,1159.0,8.0,0.0,16.0,56.0,0.0,117.0,13.0,5.0,1.0,0.0,1.0,158.579,105.0,2.0,6.0,164.472,29.42,1337.418,0.0,9.043,5476.674999999999
2015-09-28,4.0,0.0,3.0,2216.0,0.0,424.892,8.0,699.0,740.0,193.525,163.0,108.0,2189.0,5.0,0.0,9.0,31.0,0.0,172.0,11.0,14.0,1.0,49.0,0.0,296.498,169.0,2.0,9.0,296.08,70.754,2616.545,0.0,26.067001,10522.361000999997
2015-09-29,1.0,0.0,2.0,2035.0,0.0,421.229,17.0,742.0,588.0,206.297,142.0,113.0,2271.0,15.0,3.0,16.0,18.0,0.0,134.0,16.0,15.0,5.0,88.0,3.0,268.687,124.0,19.0,11.0,250.29,116.144,2262.665,0.0,27.447,9929.759
2015-09-30,0.0,0.0,2.0,2408.0,0.0,425.348,19.0,873.0,848.0,176.745,162.0,113.0,3529.0,21.0,2.0,14.0,26.0,0.0,226.0,19.0,8.0,6.0,118.0,2.0,301.695,157.0,5.0,19.0,321.053,97.273,3995.642,1.0,29.097,13924.853
2015-10-01,1.0,0.0,3.0,2081.0,0.0,405.097,27.0,696.0,706.0,139.872,123.0,113.0,2715.0,36.0,2.0,39.0,16.0,0.0,185.0,16.0,4.0,4.0,75.0,8.0,222.459,167.0,3.0,16.0,285.713,84.016,2139.658,1.0,35.363,10348.177999999998
2015-10-02,4.0,0.0,4.0,2286.0,0.0,413.216,22.0,828.0,844.0,202.428,176.0,159.784,2848.0,21.0,3.0,61.0,39.0,0.0,196.0,18.0,8.0,5.0,182.0,14.0,790.146,161.0,5.0,7.0,487.555,102.54,2559.623,0.0,48.821,12492.113000000001
2015-10-03,10.0,0.0,4.0,2809.0,0.0,564.952,18.0,773.0,938.0,165.567,205.0,178.0,3093.0,18.0,4.0,35.0,216.0,0.0,215.0,25.0,10.0,11.0,213.0,6.0,295.864,184.0,13.0,16.0,339.118,117.247,3002.384,0.0,42.239998,13511.371997999999
2015-10-04,1.0,0.0,2.0,1140.0,0.0,189.945,1.0,311.0,428.0,103.265,73.0,69.0,1300.0,4.0,1.0,7.0,60.0,0.0,78.0,11.0,5.0,6.0,0.0,1.0,127.496,96.0,1.0,6.0,141.248,70.591,1411.559,0.0,20.498001,5664.602001
2015-10-05,5.0,0.0,7.0,2482.0,0.0,456.194,19.0,957.0,730.0,192.975,146.0,101.0,3839.0,28.0,1.0,28.0,29.0,0.0,246.0,13.0,9.0,11.0,155.0,2.0,385.62302,186.0,7.0,19.0,350.665,56.0,2495.94,1.0,12.076,12965.473020000001
2015-10-06,8.0,0.0,3.0,2094.0,0.0,382.203,30.0,817.0,694.0,181.891,117.0,97.0,2626.0,13.0,3.0,19.0,100.0,0.0,164.0,19.0,13.0,15.0,87.0,1.0,288.06,199.0,8.0,11.0,278.957,114.936005,2222.605,0.0,18.951,10617.603004999999
2015-10-07,3.0,0.0,6.0,2171.0,0.0,451.159,22.0,906.0,780.0,168.079,167.0,118.0,2700.0,20.0,1.0,30.0,54.0,0.0,220.0,19.0,10.0,5.0,119.0,2.0,331.043,177.0,3.0,14.0,338.594,73.57,3859.111,0.0,38.336,12803.891999999996
2015-10-08,0.0,0.0,5.0,1890.0,0.0,406.205,29.0,664.0,743.0,147.05,126.0,165.0,2564.0,15.0,4.0,29.0,50.0,0.0,143.0,21.0,13.0,5.0,198.0,16.0,294.199,115.0,2.0,11.0,249.53,114.069,2452.551,1.0,18.064,10490.668
2015-10-09,1.0,0.0,0.0,915.0,0.0,150.586,11.0,278.0,387.0,70.811,97.0,59.0,1084.0,5.0,1.0,2.0,19.0,0.0,66.0,7.0,7.0,2.0,47.0,14.0,464.222,58.0,1.0,6.0,195.103,44.822,1309.166,0.0,14.599,5315.309
2015-10-10,3.0,0.0,4.0,1972.0,0.0,365.167,9.0,417.0,646.0,128.286,137.0,149.0,2052.0,3.0,2.0,25.0,47.0,1.0,156.0,16.0,14.0,4.0,144.0,16.0,146.497,115.0,5.0,3.0,203.248,76.349,2006.743,1.0,24.604,8888.893999999998
2015-10-11,0.0,0.0,1.0,819.0,0.0,132.315,3.0,170.0,293.0,69.991,70.0,43.0,995.0,6.0,1.0,0.0,13.0,0.0,63.0,3.0,1.0,0.0,0.0,2.0,89.533,68.0,4.0,4.0,128.945,42.9,1008.312,0.0,16.966,4047.962
2015-10-12,4.0,0.0,1.0,2151.0,0.0,393.648,17.0,632.0,763.0,156.049,164.0,117.484,2522.0,15.0,1.0,44.0,48.0,0.0,204.0,12.0,12.0,15.0,112.0,9.0,251.418,151.0,5.0,9.0,336.848,87.079,2644.148,0.0,15.904,10889.578
2015-10-13,3.0,0.0,4.0,1818.0,0.0,374.751,28.0,645.0,699.0,150.479,119.0,92.28,2312.0,16.0,4.0,39.0,35.0,2.0,155.0,14.0,10.0,2.0,116.0,1.0,233.91,129.0,4.0,9.0,319.832,93.978,2478.313,1.0,26.239,9931.782000000001
2015-10-14,2.0,0.0,4.0,2093.0,0.0,484.29102,15.0,831.0,833.0,143.159,149.0,96.55,2755.0,18.0,2.0,49.0,32.0,3.0,155.0,16.0,17.0,12.0,160.0,8.0,278.383,157.0,3.0,12.0,310.89502,79.058,3870.196,3.0,24.525,12614.057040000002
2015-10-15,3.0,0.0,1.0,1754.0,0.0,352.156,15.0,670.0,672.0,145.858,98.0,106.0,2238.0,29.0,1.0,23.0,57.0,1.0,163.0,10.0,11.0,11.0,65.0,6.0,313.611,145.0,7.0,9.0,281.973,97.201996,2205.487,1.0,32.56,9521.846995999998
2015-10-16,4.0,0.0,3.0,2410.0,0.0,482.066,28.0,886.0,856.0,214.672,207.0,143.0,3068.0,11.0,0.0,20.0,44.0,1.0,187.0,13.0,8.0,7.0,142.0,8.0,663.735,158.0,5.0,15.0,486.327,106.06,2806.094,1.0,52.832,13032.785999999998
2015-10-17,1.0,0.0,4.0,2478.0,0.0,447.029,28.0,700.0,860.0,163.023,183.0,114.0,2909.0,17.0,0.0,29.0,52.0,1.0,220.0,14.0,16.0,4.0,172.0,16.0,333.244,217.0,8.0,10.0,343.63998,91.007,2611.117,2.0,29.646,12072.70598
2015-10-18,1.0,0.0,1.0,1307.0,0.0,190.927,4.0,313.0,463.0,84.167,95.0,43.0,1454.0,9.0,0.0,6.0,20.0,0.0,96.0,6.0,7.0,2.0,0.0,5.0,120.002,89.0,7.0,6.0,148.489,51.544,1639.977,0.0,21.211,6189.316999999999
2015-10-19,7.0,0.0,2.0,2189.0,0.0,476.859,13.0,710.0,799.0,241.777,147.0,113.0,2755.0,13.0,0.0,33.0,49.0,3.0,187.0,30.0,10.0,10.0,67.0,10.0,263.45898,184.0,6.0,11.0,333.965,95.33,2578.024,0.0,24.499,11354.912980000001
2015-10-20,6.0,0.0,2.0,1970.0,0.0,388.861,23.0,730.0,772.0,127.427,151.0,126.0,2481.0,15.0,0.0,16.0,36.0,1.0,151.0,9.0,7.0,7.0,130.0,8.0,442.716,151.0,4.0,9.0,308.336,93.354996,2531.5989,0.0,35.246,10726.539896
2015-10-21,5.0,0.0,5.0,1862.0,0.0,354.652,30.0,820.0,796.0,123.998,157.0,133.731,2464.0,22.0,1.0,30.0,62.0,0.0,158.0,30.0,11.0,17.0,82.0,1.0,280.992,144.0,5.0,14.0,342.988,123.826004,3755.879,1.0,43.354,11871.420004
2015-10-22,3.0,0.0,2.0,1851.0,0.0,351.192,20.0,579.0,678.0,142.218,127.0,101.0,2154.0,20.0,2.0,37.0,1.0,0.0,128.0,23.0,15.0,11.0,77.0,2.0,266.061,119.0,4.0,8.0,270.595,87.84,2045.374,0.0,20.767,9143.047
2015-10-23,5.0,0.0,2.0,2262.0,0.0,433.788,18.0,808.0,804.0,208.461,179.0,143.516,2785.0,28.0,2.0,16.0,11.0,1.0,204.0,14.0,8.0,6.0,187.0,4.0,612.909,147.0,4.0,12.0,443.859,97.979004,2378.313,1.0,86.106,11907.931004000002
2015-10-24,4.0,0.0,1.0,2290.0,0.0,374.401,15.0,606.0,790.0,204.822,162.0,179.0,2296.0,22.0,4.0,21.0,5.0,2.0,186.0,15.0,8.0,3.0,162.0,8.0,231.439,133.0,9.0,2.0,300.923,110.216995,2668.981,0.0,27.08,10836.862995
2015-10-25,1.0,0.0,2.0,1015.0,0.0,154.097,8.0,227.0,423.0,58.122,93.0,81.081,1183.0,8.0,0.0,9.0,7.0,0.0,77.0,3.0,1.0,1.0,0.0,1.0,116.504,90.0,7.0,4.0,166.462,56.239998,1470.449,0.0,18.616,5280.570998
2015-10-26,5.0,0.0,2.0,2080.0,0.0,418.907,14.0,667.0,775.0,128.72,161.0,145.0,2323.0,22.0,2.0,18.0,15.0,1.0,168.0,17.0,8.0,10.0,68.0,7.0,273.041,166.0,5.0,12.0,293.328,100.048004,2576.102,2.0,23.594,10501.740004000001
2015-10-27,7.0,0.0,4.0,1872.0,0.0,420.841,13.0,562.0,788.0,142.53,150.0,110.004,2331.0,17.0,0.0,15.0,7.0,1.0,155.0,29.0,13.0,6.0,82.0,4.0,359.856,112.0,4.0,14.0,327.284,107.414,2430.307,1.0,23.411,10101.646999999999
2015-10-28,2.0,0.0,1.0,1940.0,0.0,462.412,23.0,812.0,727.0,117.272,153.0,108.0,3331.0,25.0,2.0,18.0,12.0,0.0,193.0,13.0,4.0,3.0,92.0,11.0,219.382,158.0,6.0,16.0,354.38602,109.9,3643.327,0.0,23.559,12578.238019999999
2015-10-29,2.0,0.0,3.0,1766.0,0.0,371.088,33.0,621.0,599.0,96.632,92.0,186.803,2206.0,24.0,1.0,21.0,5.0,3.0,118.0,11.0,9.0,2.0,120.0,6.0,206.197,110.0,4.0,2.0,291.923,95.139,2145.673,0.0,20.381,9169.836
2015-10-30,3.0,0.0,2.0,2162.0,0.0,447.0,23.0,642.0,671.0,158.786,165.0,196.069,2400.0,25.0,0.0,18.0,5.0,0.0,139.0,14.0,8.0,8.0,216.0,3.0,502.214,148.0,7.0,15.0,394.639,118.528,2302.638,0.0,37.641,10828.515
2015-10-31,5.0,0.0,4.0,1918.0,0.0,330.022,4.0,523.0,649.0,138.747,138.0,75.0,2086.0,7.0,2.0,12.0,4.0,1.0,153.0,21.0,11.0,4.0,156.0,5.0,197.312,147.0,7.0,14.0,260.583,91.78,1847.362,1.0,16.902,8824.708
2015-11-01,2.0,0.0,0.0,605.0,0.0,94.436,6.0,169.0,211.0,57.345,36.0,27.0,668.0,2.0,0.0,7.0,1.0,0.0,53.0,4.0,9.0,1.0,17.0,0.0,65.349,36.0,7.0,5.0,93.707,43.502,762.647,0.0,11.424,2992.41
2015-11-02,2.0,0.0,0.0,559.0,0.0,92.43,2.0,161.0,228.0,42.622,37.0,22.0,665.0,5.0,5.0,5.0,2.0,0.0,61.0,3.0,5.0,2.0,40.0,1.0,72.411,51.0,1.0,1.0,140.063,41.627,779.177,0.0,10.1449995,3034.4749995
2015-11-03,1.0,0.0,1.0,887.0,0.0,140.68,9.0,269.0,333.0,72.55,68.0,41.0,1069.0,10.0,5.0,7.0,5.0,0.0,68.0,7.0,3.0,4.0,0.0,2.0,197.487,83.0,1.0,9.0,205.90399,46.187,1248.432,0.0,21.06,4813.29999
2015-11-04,2.0,0.0,3.0,2592.0,0.0,493.617,25.0,1000.0,935.0,145.309,205.0,100.0,3839.0,47.0,1.0,13.0,10.0,1.0,247.0,19.0,1.0,12.0,85.0,8.0,323.863,186.0,5.0,15.0,429.677,117.385,3981.434,0.0,36.178,14876.463
2015-11-05,0.0,0.0,4.0,1855.0,0.0,482.855,22.0,855.0,742.0,138.69,145.0,122.901,2528.0,35.0,2.0,24.0,9.0,1.0,152.0,9.0,9.0,6.0,76.0,1.0,278.327,154.0,8.0,20.0,363.579,129.475,2690.292,0.0,17.572,10880.691
2015-11-06,6.0,0.0,3.0,2093.0,0.0,383.698,21.0,796.0,784.0,180.353,165.0,140.0,2710.0,26.0,2.0,18.0,5.0,2.0,163.0,9.0,10.0,7.0,152.0,12.0,537.884,166.0,8.0,7.0,542.539,104.892,2588.033,5.0,43.452,11684.850999999999
2015-11-07,3.0,0.0,6.0,2149.0,0.0,444.086,18.0,782.0,881.0,166.31,185.0,91.0,2637.0,25.0,5.0,15.0,3.0,0.0,182.0,21.0,0.0,10.0,165.0,10.0,238.014,167.0,11.0,7.0,371.876,151.676,2601.97,0.0,27.631,11371.562999999998
2015-11-08,6.0,0.0,1.0,1164.0,0.0,184.905,0.0,263.0,485.0,72.791,95.0,66.0,1313.0,2.0,2.0,2.0,2.0,0.0,76.0,16.0,6.0,1.0,0.0,4.0,130.328,78.0,4.0,7.0,175.729,57.373,1656.009,1.0,15.741,5880.875999999999
2015-11-09,1.0,0.0,3.0,2024.0,0.0,416.015,27.0,801.0,836.0,137.096,141.0,101.529,2493.0,14.0,0.0,26.0,2.0,0.0,178.0,6.0,5.0,7.0,90.0,3.0,266.763,167.0,7.0,10.0,346.963,100.786,2217.795,0.0,15.781,10442.728
2015-11-10,4.0,0.0,2.0,1857.0,0.0,357.542,13.0,710.0,687.0,158.513,127.0,86.0,2287.0,28.0,1.0,23.0,11.0,0.0,176.0,30.0,3.0,10.0,80.0,5.0,268.004,146.0,3.0,10.0,320.704,85.7,2188.564,0.0,36.414,9710.441
2015-11-11,12.0,0.0,1.0,2369.0,0.0,443.471,26.0,855.0,918.0,133.191,171.0,180.335,2643.0,32.0,2.0,20.0,7.0,1.0,152.0,15.0,10.0,10.0,128.0,8.0,294.111,133.0,7.0,10.0,376.181,102.091,4070.417,0.0,38.533,13156.33
2015-11-12,8.0,0.0,3.0,1822.0,0.0,415.883,15.0,589.0,652.0,123.793,111.0,134.0,2374.0,14.0,0.0,4.0,3.0,1.0,129.0,7.0,4.0,3.0,249.0,8.0,301.894,108.0,1.0,14.0,277.362,116.343,2014.937,0.0,22.74,9517.952
2015-11-13,10.0,0.0,4.0,2147.0,0.0,433.225,17.0,769.0,764.0,149.849,150.0,147.0,2452.0,48.0,1.0,33.0,9.0,1.0,159.0,21.0,6.0,2.0,238.0,6.0,766.169,101.0,3.0,12.0,422.657,104.854996,2226.908,0.0,37.201,11230.863995999998
2015-11-14,1.0,0.0,2.0,2211.0,0.0,391.96,10.0,589.0,893.0,140.998,154.0,139.0,2481.0,29.0,3.0,11.0,6.0,0.0,156.0,10.0,11.0,8.0,174.0,7.0,239.429,146.0,8.0,16.0,271.911,108.188995,2473.887,0.0,27.434,10717.807995
2015-11-15,0.0,0.0,1.0,1071.0,0.0,150.795,7.0,300.0,459.0,59.658,85.0,43.0,1236.0,13.0,0.0,4.0,2.0,0.0,79.0,4.0,8.0,2.0,0.0,4.0,119.936,73.0,5.0,0.0,169.939,54.238,1330.637,0.0,22.065,5303.267999999999
2015-11-16,5.0,0.0,2.0,2092.0,0.0,519.324,23.0,761.0,827.0,156.494,160.0,97.0,2635.0,39.0,1.0,15.0,36.0,0.0,170.0,13.0,9.0,9.0,94.0,6.0,287.474,134.0,5.0,10.0,338.812,100.662,2408.874,1.0,22.096,10972.736
2015-11-17,1.0,0.0,3.0,1927.0,0.0,407.154,14.0,718.0,685.0,152.538,119.0,132.0,2431.0,7.0,0.0,18.0,69.0,1.0,137.0,10.0,9.0,4.0,179.0,1.0,203.12201,102.0,7.0,6.0,280.697,108.38,2235.303,2.0,25.744,9993.93801
2015-11-18,5.0,0.0,3.0,2072.0,0.0,550.271,22.0,711.0,832.0,150.446,148.0,160.984,2511.0,25.0,0.0,8.0,38.0,1.0,164.0,9.0,19.0,7.0,81.0,3.0,316.043,138.0,8.0,8.0,308.229,135.105,3799.73,2.0,36.172,12266.98
2015-11-19,2.0,0.0,3.0,2039.0,0.0,366.379,15.0,752.0,769.0,141.18,119.0,174.254,2420.0,28.0,1.0,13.0,19.0,0.0,167.0,9.0,2.0,10.0,99.0,3.0,347.048,142.0,4.0,14.0,317.85,76.063995,2248.167,1.0,20.681,10320.622995
2015-11-20,2.0,0.0,1.0,2192.0,0.0,414.079,20.0,814.0,820.0,172.436,143.0,182.64,2735.0,16.0,1.0,41.0,11.0,0.0,192.0,20.0,7.0,13.0,179.0,7.0,623.623,138.0,7.0,5.0,416.598,118.394,2691.666,0.0,38.671,12020.107000000002
2015-11-21,4.0,0.0,2.0,2154.0,0.0,407.859,12.0,653.0,817.0,173.857,168.0,135.51,2515.0,16.0,1.0,61.0,40.0,1.0,180.0,10.0,9.0,9.0,167.0,14.0,171.758,151.0,6.0,13.0,280.008,110.063995,2448.279,1.0,28.675999,10756.010994
2015-11-22,0.0,0.0,1.0,1077.0,0.0,183.491,5.0,259.0,399.0,72.712,86.0,66.0,1254.0,7.0,0.0,34.0,20.0,0.0,86.0,6.0,6.0,0.0,0.0,7.0,122.303,79.0,11.0,3.0,171.735,46.489998,1407.325,0.0,20.073,5430.128998
2015-11-23,0.0,0.0,0.0,2106.0,0.0,427.518,13.0,763.0,804.0,192.387,150.0,116.195,2817.0,15.0,1.0,28.0,33.0,1.0,171.0,13.0,6.0,4.0,60.0,6.0,288.13998,177.0,5.0,10.0,291.589,80.944,2684.801,0.0,26.361,11290.934979999998
2015-11-24,4.0,0.0,5.0,2066.0,0.0,490.425,14.0,682.0,811.0,123.894,163.0,195.251,2571.0,21.0,2.0,34.0,57.0,0.0,136.0,19.0,15.0,4.0,114.0,8.0,227.633,143.0,5.0,15.0,325.294,105.03,2236.092,1.0,28.948,10618.567000000003
2015-11-25,4.0,0.0,3.0,2142.0,0.0,422.419,17.0,767.0,902.0,162.079,175.0,102.0,2604.0,18.0,1.0,31.0,58.0,0.0,159.0,19.0,12.0,11.0,145.0,8.0,286.875,140.0,8.0,14.0,332.088,98.905,3709.596,0.0,36.683,12384.645
2015-11-26,2.0,0.0,3.0,1920.0,0.0,406.339,13.0,660.0,713.0,138.765,142.0,157.995,2350.0,29.0,6.0,41.0,37.0,0.0,135.0,13.0,5.0,5.0,104.0,10.0,393.672,124.0,8.0,12.0,237.657,90.083,2203.607,0.0,25.935,9984.053
